	item	cnt
10926	B00JWGUCZ6	1
10927	B00JWMLL0A	1
10928	B00JX3EWJA	1
10929	B00JX4XADS	1
10930	B00JXCK6PK	2
10931	B00JXD89BM	1
10932	B00JXDKXBQ	1
10933	B00JXJ6R74	1
10934	B00JXSOIGC	1
10935	B00JY6CTUU	1
10936	B00JYCEK1A	1
10937	B00JYPMRP8	1
10938	B00JZ845K4	1
10939	B00JZDMCOA	1
10940	B00JZG019A	1
10941	B00JZYJBMU	1
10942	B00K00Z6R2	1
10943	B00K0H7RGI	1
10944	B00K0PD1NI	1
10945	B00K0R5L5C	1
10946	B00K12SXZQ	1
10947	B00K14NUCU	1
10948	B00K1BKDQ4	1
10949	B00K1F3HPY	1
10950	B00K1GUHAG	1
10951	B00K1HJEPO	1
10952	B00K1SPKKQ	1
10953	B00K23HWN8	1
10954	B00K2S2PYE	1
10955	B00K2SGDPG	1
10956	B00K2XIV10	1
10957	B00K2XORPY	1
10958	B00K3629GE	1
10959	B00K3EYVGW	1
10960	B00K3W2ZBC	1
10961	B00K44QM04	1
10962	B00K4CF39W	1
10963	B00K4JR26W	1
10964	B00K4W6MTW	1
10965	B00K586O7K	1
10966	B00K5BL418	1
10967	B00K5T53E4	1
10968	B00K5TF9NY	1
10969	B00K61CVDM	1
10970	B00K67BOW0	1
10971	B00K6G4UEA	1
10972	B00K6HSI88	1
10973	B00K6KZ81U	1
10974	B00K6M9LHK	1
10975	B00K6ZSB0A	1
10976	B00K6ZURAW	1
10977	B00K70N7UI	1
10978	B00K74KCJS	1
10979	B00K7583Y8	1
10980	B00K77Y7JQ	1
10981	B00K79EQJU	1
10982	B00K7D7U8A	1
10983	B00K7P0E90	1
10984	B00K7UWNPS	1
10985	B00K7UX1CW	1
10986	B00K7UZ1TI	1
10987	B00K86FS1C	1
10988	B00K887CPK	1
10989	B00K89KZ58	1
10990	B00K8A08YU	1
10991	B00K8A7K1Y	1
10992	B00K8GIG8Y	2
10993	B00K8GIGC0	2
10994	B00K929C3U	1
10995	B00KA0YU3S	1
10996	B00KA9KVUU	1
10997	B00KA9KWAE	1
10998	B00KAAEE6G	1
10999	B00KAAQEAK	1
11000	B00KAED6Y8	1
11001	B00KAED850	2
11002	B00KAF9BHS	2
11003	B00KAMQVWO	1
11004	B00KAMUTYK	1
11005	B00KB2G3G2	1
11006	B00KBEY984	1
11007	B00KBYB1JO	1
11008	B00KBZHSUY	1
11009	B00KBZO8WA	1
11010	B00KBZOB40	1
11011	B00KBZOVVI	1
11012	B00KBZRWN2	1
11013	B00KBZSRZ4	1
11014	B00KC4AYCI	1
11015	B00KC7PKZQ	1
11016	B00KCDL4J6	1
11017	B00KCP83ZW	1
11018	B00KCR1PGO	1
11019	B00KCWXRBU	1
11020	B00KCZ3MQW	1
11021	B00KD77IOQ	1
11022	B00KD7BZAE	1
11023	B00KE7LKYE	1
11024	B00KEIC8DU	1
11025	B00KERHU5W	1
11026	B00KETYCMY	1
11027	B00KF7BE7G	1
11028	B00KF9180W	1
11029	B00KFBS5QA	1
11030	B00KFJKMJU	1
11031	B00KGE59VA	1
11032	B00KGGBQEW	2
11033	B00KGK3D5S	1
11034	B00KGPPZOA	1
11035	B00KGTBCVG	1
11036	B00KH8WT3G	1
11037	B00KHB8TJ6	1
11038	B00KHJPASG	1
11039	B00KHZGMZ0	1
11040	B00KI1AF3S	1
11041	B00KI3BTLS	1
11042	B00KIAAE94	1
11043	B00KICHVV6	1
11044	B00KIK9L70	1
11045	B00KIY806Y	1
11046	B00KIZ1IH6	1
11047	B00KJ1Q6C6	1
11048	B00KJ8UPD0	1
11049	B00KJB0YP6	1
11050	B00KJEEQNE	1
11051	B00KJG6WUM	1
11052	B00KJGKR6M	1
11053	B00KJLUTQU	1
11054	B00KJM32AE	1
11055	B00KJNLXTA	1
11056	B00KK1JRD0	1
11057	B00KKAQYXM	1
11058	B00KKHRT6G	1
11059	B00KKWNAUK	1
11060	B00KL4OMUE	1
11061	B00KL7ABU6	1
11062	B00KLF86H8	1
11063	B00KLGOU0E	1
11064	B00KLMBGD2	1
11065	B00KLMD4VE	1
11066	B00KLMEQ02	1
11067	B00KME8JBQ	1
11068	B00KMJ0R5W	1
11069	B00KMYTJTW	1
11070	B00KN19FC0	1
11071	B00KN19JWG	1
11072	B00KN19MR8	1
11073	B00KN7AIWK	1
11074	B00KNSIH3Q	1
11075	B00KNT6NGS	1
11076	B00KNT6QCE	1
11077	B00KNTULU2	1
11078	B00KNTWB96	1
11079	B00KNXOB54	1
11080	B00KO7W11K	1
11081	B00KOAS48Q	1
11082	B00KOF0MFE	1
11083	B00KOH98WA	1
11084	B00KOLT8KS	1
11085	B00KOS6XEK	1
11086	B00KP37G6S	2
11087	B00KPPP3FC	1
11088	B00KPRDO5Q	1
11089	B00KQ2DX10	1
11090	B00KQ2ZTOO	1
11091	B00KQ4E5CO	1
11092	B00KQFEG72	1
11093	B00KQFG9WW	1
11094	B00KQFK8FQ	1
11095	B00KQI7662	1
11096	B00KQPPG30	1
11097	B00KQQE77A	1
11098	B00KQX27LQ	1
11099	B00KR2JLOC	1
11100	B00KR4MLCO	1
11101	B00KR9RSXQ	1
11102	B00KREN362	1
11103	B00KRG4ZYY	1
11104	B00KRHF88A	1
11105	B00KRK5CJC	1
11106	B00KRK5LQ6	1
11107	B00KRMS12A	1
11108	B00KRZIJCE	1
11109	B00KRZLZES	1
11110	B00KSCF366	1
11111	B00KSVXSZU	1
11112	B00KSZ2IEI	1
11113	B00KT1F8PC	1
11114	B00KT3Z558	1
11115	B00KT4B82Q	1
11116	B00KT8T4UA	1
11117	B00KT8VBJ2	1
11118	B00KTDZFK8	1
11119	B00KTFO69C	1
11120	B00KTIQN5Y	1
11121	B00KTN98YC	1
11122	B00KTNSKZU	2
11123	B00KTNU40E	1
11124	B00KTYCBFO	1
11125	B00KTYCELU	1
11126	B00KU12RNW	2
11127	B00KU4G0BE	1
11128	B00KUPJEQ6	2
11129	B00KVECIVE	1
11130	B00KVHSNB0	1
11131	B00KVJQ1G2	2
11132	B00KVL0SIM	1
11133	B00KVLPNL4	1
11134	B00KVMHVQ8	1
11135	B00KVPC22I	1
11136	B00KVQGRYQ	1
11137	B00KVR4HEC	1
11138	B00KVSQAGO	1
11139	B00KVWCNBG	1
11140	B00KW5HBT6	1
11141	B00KWEHBAG	3
11142	B00KWF366S	1
11143	B00KWFCSB2	1
11144	B00KWFCV32	1
11145	B00KWG4HG0	1
11146	B00KWHJ2JQ	1
11147	B00KWHOXE0	2
11148	B00KWK82NK	1
11149	B00KWKA3L4	1
11150	B00KWO82RM	1
11151	B00KWRXC7E	1
11152	B00KWXTKMO	1
11153	B00KX51P9M	1
11154	B00KXCFRSK	1
11155	B00KXDP6X0	1
11156	B00KXEWBJ6	1
11157	B00KXPUJLW	1
11158	B00KXY8O24	2
11159	B00KY1HZ2G	1
11160	B00KY1HZ80	1
11161	B00KY1I0DO	1
11162	B00KY6XZBQ	1
11163	B00KYA1PJ6	1
11164	B00KYM1DBE	1
11165	B00KYN8CTY	1
11166	B00KYO4Q84	1
11167	B00KYOGTWU	1
11168	B00KYQ8CR8	1
11169	B00KYU8KTY	2
11170	B00KYUSPIA	1
11171	B00KZDA78M	1
11172	B00KZIJJRW	1
11173	B00KZNH76M	1
11174	B00KZOA9JI	1
11175	B00KZZ8VPG	1
11176	B00L0OYO5M	1
11177	B00L0V3SGG	1
11178	B00L0ZWB7E	1
11179	B00L1WP182	1
11180	B00L1ZCSDK	1
11181	B00L2DKS74	1
11182	B00L2FGSFI	3
11183	B00L2H34OY	1
11184	B00L2SXTNY	1
11185	B00L2TH592	1
11186	B00L3WQZEE	1
11187	B00L42MXWQ	1
11188	B00L4GJM9E	1
11189	B00L4KVCYS	1
11190	B00L4KVO78	1
11191	B00L4KVT5A	1
11192	B00L4PD4Q2	1
11193	B00L4QP6Z8	1
11194	B00L59D9HG	2
11195	B00L5KI7TA	1
11196	B00L5PI97K	1
11197	B00L5SUO5C	1
11198	B00L66KTS0	1
11199	B00L674AO8	1
11200	B00L6A0T2W	1
11201	B00L6ARD3K	1
11202	B00L6ARD5S	1
11203	B00L6AVLB0	1
11204	B00L6GKXCW	1
11205	B00L87X4OI	3
11206	B00L8FTKRK	2
11207	B00L8IPV4S	2
11208	B00L8IY7WA	1
11209	B00L9DSFE0	1
11210	B00L9I8TBY	1
11211	B00L9Q5DBA	1
11212	B00L9RKNJ6	1
11213	B00L9TUTFM	1
11214	B00LAGC7MW	1
11215	B00LAV647Q	1
11216	B00LAVAX0K	1
11217	B00LBGNDO2	1
11218	B00LBMG3EI	1
11219	B00LBMKIS0	1
11220	B00LBXXV7E	1
11221	B00LCEXOHY	1
11222	B00LCHZRIK	1
11223	B00LCIOQHM	1
11224	B00LCRSIYK	1
11225	B00LCS07ZC	1
11226	B00LCS09W8	2
11227	B00LCT5IUK	1
11228	B00LCW3AZW	1
11229	B00LD3MQ1E	1
11230	B00LD9N4SM	1
11231	B00LDML1ZC	1
11232	B00LDU2EQY	1
11233	B00LDX3OFQ	1
11234	B00LDXIUTQ	1
11235	B00LDYOVTI	1
11236	B00LDZMENC	1
11237	B00LE01WWU	1
11238	B00LEBFHLQ	1
11239	B00LEBMGIS	1
11240	B00LEBWBM4	1
11241	B00LEC1ILI	1
11242	B00LEZBMYI	1
11243	B00LFS2IB0	1
11244	B00LG5LTSU	1
11245	B00LG6BTVQ	1
11246	B00LG88FZ2	1
11247	B00LGAQ7NW	1
11248	B00LGBMWAI	1
11249	B00LGLX734	1
11250	B00LGVJRQA	1
11251	B00LGX8TIK	2
11252	B00LGXS6VU	1
11253	B00LGYOMZS	1
11254	B00LGYWCLE	1
11255	B00LGZ1BBU	1
11256	B00LGZ22IQ	1
11257	B00LGZVULG	1
11258	B00LH1VO3S	1
11259	B00LH1X66G	1
11260	B00LH57VI6	1
11261	B00LHEQHHI	1
11262	B00LHGYK84	1
11263	B00LHO3F1Y	1
11264	B00LHT1W50	1
11265	B00LHVAMUO	1
11266	B00LHWF5AU	1
11267	B00LI3MZBA	1
11268	B00LI7GVIE	1
11269	B00LI88NNE	1
11270	B00LI88QO0	1
11271	B00LI8BRTG	1
11272	B00LIAOFFC	1
11273	B00LIE0IJU	1
11274	B00LISCYS4	1
11275	B00LJ2WF6A	1
11276	B00LJMVKBG	1
11277	B00LK0M4VM	1
11278	B00LK0M68S	1
11279	B00LKV44FU	1
11280	B00LKXZSVM	1
11281	B00LLLNDUQ	1
11282	B00LLM85UI	1
11283	B00LLNKXUM	1
11284	B00LM5GOPC	1
11285	B00LMI0B7Q	1
11286	B00LMI6RGU	1
11287	B00LMID812	1
11288	B00LMOV0GG	1
11289	B00LMZQZOM	1
11290	B00LN60Q36	1
11291	B00LNCQCTW	1
11292	B00LNCQWK6	1
11293	B00LNFY1WY	1
11294	B00LNMOJKQ	1
11295	B00LNN1E4Y	1
11296	B00LNY3QBM	1
11297	B00LO9Y4OO	1
11298	B00LOB6KIU	1
11299	B00LOTT9Q2	1
11300	B00LOWW0YW	1
11301	B00LOZ5UZ0	1
11302	B00LPP3A8S	1
11303	B00LPRSBAS	1
11304	B00LQ2CCSE	1
11305	B00LQDXM1Y	1
11306	B00LQTC4Z8	1
11307	B00LQXHBAC	1
11308	B00LRJSM6W	1
11309	B00LRT55SA	1
11310	B00LS26AJY	1
11311	B00LSV8JT4	1
11312	B00LSXELM6	1
11313	B00LT9YZJS	1
11314	B00LTDTZMQ	1
11315	B00LTFR044	1
11316	B00LTR5HKG	1
11317	B00LTZ93VC	1
11318	B00LTZGU1S	1
11319	B00LU0CMMI	1
11320	B00LU6YJZK	1
11321	B00LUF0CA2	1
11322	B00LUHPJTO	1
11323	B00LUMCXIY	1
11324	B00LUYNJ6W	1
11325	B00LV0Y536	1
11326	B00LV8PDF2	1
11327	B00LV9BM4W	1
11328	B00LVHGH8K	1
11329	B00LVHHTYQ	1
11330	B00LVM2R8O	1
11331	B00LVOUMX4	1
11332	B00LVSAIFM	2
11333	B00LVSE3DK	1
11334	B00LVSGWTS	1
11335	B00LW5R46K	1
11336	B00LW6V0S2	1
11337	B00LWAOBRA	1
11338	B00LWF1NIA	1
11339	B00LWRJQPK	1
11340	B00LWS1V5W	1
11341	B00LWVIO86	1
11342	B00LWZBL3M	1
11343	B00LX8U6YS	1
11344	B00LXG84GM	1
11345	B00LXRIUL0	1
11346	B00LXU8VOS	1
11347	B00LXUG65Y	1
11348	B00LXWGWNI	1
11349	B00LY9L3Q6	1
11350	B00LYB5H3O	1
11351	B00LZ6FLE8	1
11352	B00LZ6TSOC	1
11353	B00LZDHKUE	1
11354	B00M02EXCM	1
11355	B00M03G3GU	1
11356	B00M03QULI	1
11357	B00M0AYCXE	1
11358	B00M0I4A1U	1
11359	B00M0JSETS	1
11360	B00M0NSDMM	1
11361	B00M0W3L20	1
11362	B00M0Y5B1W	1
11363	B00M11C554	1
11364	B00M1OZDBE	1
11365	B00M1VAR9K	1
11366	B00M1YC02E	1
11367	B00M1YC9G6	1
11368	B00M1YCJ6Q	1
11369	B00M21MLKW	1
11370	B00M22F0FO	1
11371	B00M24MU78	1
11372	B00M26BP36	1
11373	B00M28VKCU	1
11374	B00M2NPOWM	1
11375	B00M35WP62	1
11376	B00M37WR90	1
11377	B00M3D8ISS	1
11378	B00M3D8IYM	1
11379	B00M3KOMHM	1
11380	B00M3P138I	1
11381	B00M3SC0V4	2
11382	B00M3V8ULA	1
11383	B00M4NF9H0	1
11384	B00M4YUAXW	1
11385	B00M4YUE38	1
11386	B00M5AT31U	1
11387	B00M5AUTB8	1
11388	B00M6EVRK0	1
11389	B00M6FV0QU	1
11390	B00M744VQQ	1
11391	B00M75HWXO	1
11392	B00M7FMTPK	1
11393	B00M7M4DZ2	1
11394	B00M7ZIZBW	1
11395	B00M8EYLCE	1
11396	B00M8OXQDE	1
11397	B00M8R9H8O	1
11398	B00M8U41Y6	1
11399	B00M92PNY0	1
11400	B00M9H35EK	1
11401	B00M9ILD02	1
11402	B00MA91K80	1
11403	B00MAMC7Y8	1
11404	B00MAODFC4	1
11405	B00MAPZAHQ	1
11406	B00MASIKIE	1
11407	B00MAZX3RK	2
11408	B00MB1RSCE	1
11409	B00MB3YHIK	1
11410	B00MB40B0C	1
11411	B00MBEVKNO	1
11412	B00MBEVV8S	1
11413	B00MBG21CG	1
11414	B00MC4I284	1
11415	B00MCBGBYE	1
11416	B00MCK38DW	1
11417	B00MCLEF06	1
11418	B00MCLH0DK	1
11419	B00MCSO5YA	1
11420	B00MCYSEAK	1
11421	B00MDXMJAG	1
11422	B00ME1V1PQ	1
11423	B00MEHB916	1
11424	B00MER4KW6	1
11425	B00MEXP3DA	1
11426	B00MF44BNG	1
11427	B00MF6Y66G	1
11428	B00MFH50OW	1
11429	B00MFQAVQA	1
11430	B00MFX6R7U	1
11431	B00MFXKARS	1
11432	B00MFYJ7GW	1
11433	B00MGFBXNU	1
11434	B00MGFC2R6	1
11435	B00MGJ14BW	1
11436	B00MGV2IQA	1
11437	B00MGW5IN4	1
11438	B00MGW8A3O	1
11439	B00MH76LHK	1
11440	B00MHCQUEO	1
11441	B00MHLF0S2	1
11442	B00MHW1GW0	1
11443	B00MHYYZ08	1
11444	B00MI3X97I	1
11445	B00MI5HQQQ	1
11446	B00MI8Y53A	1
11447	B00MIU868S	1
11448	B00MJ8IO8G	1
11449	B00MJ8IOAO	1
11450	B00MJNGZV4	1
11451	B00MJNLL4U	1
11452	B00MJQ5OI6	1
11453	B00MJYDIGS	1
11454	B00MK0YLOE	1
11455	B00MK92156	1
11456	B00MLGB3N4	1
11457	B00MMMDDFS	1
11458	B00MNG37C2	1
11459	B00MNJ3A08	1
11460	B00MNKTBJ6	1
11461	B00MNKU082	1
11462	B00MNKZ604	1
11463	B00MNP9PD8	2
11464	B00MNQ2TUI	1
11465	B00MO420DU	1
11466	B00MO8FHD6	1
11467	B00MODKIDA	1
11468	B00MOF2Z3E	1
11469	B00MOU889Y	1
11470	B00MPQYT5E	1
11471	B00MQ30V4O	1
11472	B00MQ58GQC	1
11473	B00MQ8DBX2	1
11474	B00MQAE54E	1
11475	B00MQJSNZM	1
11476	B00MQRG14O	1
11477	B00MR5ZG4Q	1
11478	B00MS3M7S0	1
11479	B00MSAXTF8	1
11480	B00MT6NU5K	1
11481	B00MTA75PC	1
11482	B00MTAS1UA	1
11483	B00MTBYKHM	1
11484	B00MTC7ENS	1
11485	B00MTFL8WS	1
11486	B00MTHO1F2	1
11487	B00MTKRTBC	1
11488	B00MU1YEE0	1
11489	B00MU1YENG	1
11490	B00MUT35MO	1
11491	B00MUY0OFU	1
11492	B00MV0TTTK	1
11493	B00MV0TXJ6	1
11494	B00MVLUHZE	1
11495	B00MVN9NPW	1
11496	B00MVODNGG	1
11497	B00MVOMT5C	1
11498	B00MVOUJ2M	1
11499	B00MVUKM0A	1
11500	B00MW3396K	1
11501	B00MW61EGE	1
11502	B00MWCX87Q	1
11503	B00MWJI8II	1
11504	B00MWOLAVU	1
11505	B00MX3PDAO	1
11506	B00MX5MU6M	1
11507	B00MX89O2C	1
11508	B00MX8YVI4	1
11509	B00MXENX82	1
11510	B00MY4UAG4	1
11511	B00MY591F4	1
11512	B00MYGPL3O	1
11513	B00MYL9JMS	1
11514	B00MYL9JU0	1
11515	B00MYRNDM4	1
11516	B00MYUFWNO	1
11517	B00MYWGFLU	1
11518	B00MYWGM04	1
11519	B00MYZ9XBG	1
11520	B00MZ6BQYQ	1
11521	B00MZ6BR3Q	1
11522	B00MZ6BR4A	1
11523	B00MZ6BTLG	1
11524	B00MZ6BVM8	1
11525	B00MZ6BVRI	1
11526	B00MZ6BYNY	1
11527	B00MZ6OA62	1
11528	B00N0326RE	1
11529	B00N0PYYTU	1
11530	B00N0ZNVBW	1
11531	B00N12X07Y	1
11532	B00N15ZJV6	1
11533	B00N18KPIA	1
11534	B00N1DFA0I	1
11535	B00N1EJXUU	1
11536	B00N1F1TGU	1
11537	B00N1IIISO	1
11538	B00N20LPA4	1
11539	B00N2KCPV2	1
11540	B00N2ROO2S	1
11541	B00N376GPU	1
11542	B00N3QBP2K	1
11543	B00N3TS016	1
11544	B00N40B01Q	1
11545	B00N41PHIM	2
11546	B00N43C9OA	1
11547	B00N4ABT1C	3
11548	B00N4EYC8U	1
11549	B00N4OF8VU	1
11550	B00N4ONUBA	1
11551	B00N4OO398	1
11552	B00N4VUTCG	1
11553	B00N53G7OW	1
11554	B00N56PHAY	1
11555	B00N57U8TS	1
11556	B00N72Z2NS	1
11557	B00N75XMGO	1
11558	B00N7AE5Z6	1
11559	B00N7AHBH0	1
11560	B00N7CD4BK	1
11561	B00N7KXY6C	1
11562	B00N803EMU	1
11563	B00N8BH95M	1
11564	B00N8N51P0	1
11565	B00N9CERM8	1
11566	B00N9FGQVU	1
11567	B00N9OH30O	1
11568	B00N9OPF3Q	1
11569	B00N9RXA9O	1
11570	B00N9WI5UI	1
11571	B00N9WIB8E	1
11572	B00N9YLTJ0	1
11573	B00NABAPGK	1
11574	B00NAC7IG4	1
11575	B00NAJ7UV0	1
11576	B00NAK1LSM	1
11577	B00NAP7QPE	1
11578	B00NAVJMY6	1
11579	B00NAWPWM6	1
11580	B00NB2P86K	1
11581	B00NB7QSRS	1
11582	B00NBF759U	1
11583	B00NBOU9CG	1
11584	B00NBSPHHY	1
11585	B00NC5E6WS	1
11586	B00NC5QDL0	1
11587	B00NCA8OLW	4
11588	B00NCCFCTM	1
11589	B00NCKS87M	1
11590	B00NCMIBMC	1
11591	B00NCQI3B2	1
11592	B00NCQZJMS	1
11593	B00NCVDVSW	1
11594	B00ND5Z6O4	1
11595	B00NDJZF50	1
11596	B00NDVG51Q	1
11597	B00NE5D4SS	1
11598	B00NEDIEJY	1
11599	B00NEZ9IVA	1
11600	B00NF26NKQ	1
11601	B00NFD5E2I	1
11602	B00NFEYAD6	1
11603	B00NFIP3Z6	1
11604	B00NFXON1Q	2
11605	B00NFXOQW2	2
11606	B00NG3JH8E	1
11607	B00NG5D3WS	1
11608	B00NG5UM7C	1
11609	B00NG72IS6	1
11610	B00NGIYFOA	1
11611	B00NGPM7F2	1
11612	B00NGYCNFW	1
11613	B00NGZ70ZO	1
11614	B00NH3N9ZU	1
11615	B00NH9WEUA	1
11616	B00NHARGWU	1
11617	B00NHARLLG	1
11618	B00NHPGW0M	1
11619	B00NHPH4CM	1
11620	B00NHQF65S	1
11621	B00NHQFA1I	1
11622	B00NHQFILA	1
11623	B00NHQFIN8	1
11624	B00NHQFIRE	1
11625	B00NHQGKBM	1
11626	B00NHQGKHQ	1
11627	B00NHQGKIK	2
11628	B00NHQGV9S	1
11629	B00NHQGZK8	1
11630	B00NHQI286	1
11631	B00NHX58Z4	1
11632	B00NHZLY0A	1
11633	B00NI3P9DO	1
11634	B00NIJE8T4	1
11635	B00NIS182K	1
11636	B00NIU9YSI	1
11637	B00NJ5SUVY	1
11638	B00NJ873Q4	1
11639	B00NJ8C2NI	1
11640	B00NJBUG9W	1
11641	B00NJG3LFI	1
11642	B00NJOPTSM	1
11643	B00NJQ9DI2	1
11644	B00NJU5PK8	1
11645	B00NJVHB40	1
11646	B00NKNKCDE	1
11647	B00NKPHOVA	1
11648	B00NKUK516	1
11649	B00NL4CM12	1
11650	B00NLCM0B6	1
11651	B00NLKEASY	1
11652	B00NLMO9D8	1
11653	B00NLMTR80	1
11654	B00NLMTTGU	1
11655	B00NLQQHG6	1
11656	B00NLRMSW2	3
11657	B00NLTCGQI	1
11658	B00NLZA7GS	1
11659	B00NM8Q71I	1
11660	B00NMDB1Q4	1
11661	B00NMIQG3W	1
11662	B00NMLFKEK	1
11663	B00NMST9G8	2
11664	B00NMV70AW	1
11665	B00NMVO5Z0	1
11666	B00NMVQAXU	1
11667	B00NMW4Z90	1
11668	B00NNLY6JE	1
11669	B00NNQTW02	1
11670	B00NNV51G6	1
11671	B00NO4UI9M	1
11672	B00NO5RYES	1
11673	B00NOMB8PM	1
11674	B00NOOWOUI	1
11675	B00NP4TDTW	1
11676	B00NPCPMH6	1
11677	B00NPG4MU0	1
11678	B00NPKJWCO	1
11679	B00NPLMPHW	1
11680	B00NPQBO88	1
11681	B00NPXE7MG	2
11682	B00NPYBPC0	1
11683	B00NPZ7G36	1
11684	B00NPZ7WNU	1
11685	B00NQ1UF1E	1
11686	B00NQ74R30	1
11687	B00NQ9U30O	1
11688	B00NQH6JVS	1
11689	B00NQH7FX4	1
11690	B00NR7S2EY	1
11691	B00NR9XNCS	1
11692	B00NRC7G7S	1
11693	B00NRVP0X6	1
11694	B00NSAKD60	1
11695	B00NSE3RZU	1
11696	B00NSHCCGM	1
11697	B00NSXFBY6	1
11698	B00NSXPNGC	1
11699	B00NT5KCIS	1
11700	B00NTOZ4RI	1
11701	B00NTOZNGA	1
11702	B00NTSD9U8	1
11703	B00NTVPZA2	1
11704	B00NTZ3PK0	1
11705	B00NU4YUHM	1
11706	B00NUB54UW	1
11707	B00NV61C48	1
11708	B00NV61KB8	1
11709	B00NV6D1DI	1
11710	B00NV6VVF8	1
11711	B00NVDJ7G6	1
11712	B00NVONS7Y	1
11713	B00NVQCECM	1
11714	B00NW2Q6ZG	1
11715	B00NW2Q70U	1
11716	B00NW5H8P0	1
11717	B00NWC747K	1
11718	B00NWMRKYW	1
11719	B00NWNXF5E	1
11720	B00NXB5D7S	1
11721	B00NXSRP72	1
11722	B00NYA99Q4	1
11723	B00NYBC4FG	3
11724	B00NYOH5RU	1
11725	B00NYZSYU6	1
11726	B00NYZSYVK	1
11727	B00NZ831D2	1
11728	B00NZAW2T4	1
11729	B00NZDKXFQ	1
11730	B00O0TVAHY	1
11731	B00O14FQXM	1
11732	B00O1IM488	1
11733	B00O1MIM7G	1
11734	B00O1SE2T2	1
11735	B00O2DH720	1
11736	B00O2FQXO6	1
11737	B00O2FVWS8	1
11738	B00O2IXGKW	1
11739	B00O2Q2UWE	1
11740	B00O3DT82G	1
11741	B00O3H09FW	1
11742	B00O3M210S	1
11743	B00O4C0LMW	1
11744	B00O4E7BIW	1
11745	B00O4ROB5K	1
11746	B00O5CAV8U	1
11747	B00O5DJTZ0	2
11748	B00O5GGQA8	1
11749	B00O5ZGWH6	1
11750	B00O5ZO04I	1
11751	B00O62G02U	1
11752	B00O65I2VY	3
11753	B00O6HHO20	1
11754	B00O702MTQ	1
11755	B00O72748I	1
11756	B00O80QKAC	1
11757	B00O80WC4K	1
11758	B00O855Q7K	1
11759	B00O8HCQBW	1
11760	B00O8JNQ5K	1
11761	B00O8MBNT8	1
11762	B00O91ULTG	1
11763	B00O9DY2SK	1
11764	B00O9GP99S	1
11765	B00O9GPEC0	1
11766	B00O9GVKZU	1
11767	B00O9GW8VK	2
11768	B00O9PWGNG	1
11769	B00O9QMTGO	1
11770	B00O9WBF68	1
11771	B00OABL590	1
11772	B00OABQJVO	1
11773	B00OAPHOCS	1
11774	B00OAXTW34	1
11775	B00OBAQR5M	1
11776	B00OBDZA6Q	1
11777	B00OBOJVQ0	1
11778	B00OBXGPTW	1
11779	B00OBZI7BY	1
11780	B00OBZNI0O	1
11781	B00OC3BFRS	1
11782	B00OC6TQ3A	1
11783	B00OCCE8LY	1
11784	B00OCD04KW	1
11785	B00OCG1ILI	1
11786	B00OCICC84	1
11787	B00OCPG8XM	1
11788	B00OCX1D8Y	1
11789	B00OCXCW8E	1
11790	B00ODH3W1U	1
11791	B00OENOP3C	1
11792	B00OF32614	1
11793	B00OFA162W	1
11794	B00OFFBOVA	1
11795	B00OFLAQ6I	1
11796	B00OFNZOI6	1
11797	B00OGO2LDA	1
11798	B00OGRL2BY	1
11799	B00OH0I3EY	1
11800	B00OH5IVS2	1
11801	B00OHMGGRI	1
11802	B00OI049UA	1
11803	B00OI9SPWO	1
11804	B00OIFQ85O	1
11805	B00OJD84CA	1
11806	B00OJHL5RC	1
11807	B00OJPK9QM	1
11808	B00OK5OC82	1
11809	B00OKWXNJO	1
11810	B00OM0G4R2	1
11811	B00OM2QH9K	1
11812	B00OM752SW	1
11813	B00OMCBJHK	1
11814	B00OMCRDU2	1
11815	B00OMSSJ4A	1
11816	B00OMXN0Z8	1
11817	B00ON5J9OQ	1
11818	B00ONFA95O	1
11819	B00OO3MRRS	1
11820	B00OOEKPXA	1
11821	B00OOI17BU	1
11822	B00OOJ2D1M	1
11823	B00OOPNLDU	1
11824	B00OP06V0O	1
11825	B00OP5JQFQ	1
11826	B00OPTOCBU	1
11827	B00OQ9CIN8	1
11828	B00OQUGCKC	1
11829	B00ORQ9VL2	1
11830	B00ORQXIXE	1
11831	B00OS1NBWG	1
11832	B00OT7NC5K	1
11833	B00OTQ2KOA	1
11834	B00OU09A16	1
11835	B00OU0SIPA	1
11836	B00OU8DKNW	1
11837	B00OUDY85Q	1
11838	B00OUIS2U8	1
11839	B00OV4W5LS	1
11840	B00OV7QNSG	1
11841	B00OX3T18C	1
11842	B00OX558T6	1
11843	B00OX8ZC9O	1
11844	B00OXU2U7Y	1
11845	B00OYD5J46	1
11846	B00OYLBC8U	1
11847	B00OZ8SJCE	1
11848	B00OZAKOPW	1
11849	B00P03ROK6	1
11850	B00P0423Y2	1
11851	B00P043T1I	1
11852	B00P0896IE	1
11853	B00P0DQ402	1
11854	B00P0FCCOM	1
11855	B00P15QAMG	1
11856	B00P1FBPEE	1
11857	B00P1K3PPQ	1
11858	B00P1Y7YQS	1
11859	B00P28BKRM	1
11860	B00P2BTT6I	1
11861	B00P2CJ76Y	1
11862	B00P2EVPP8	1
11863	B00P2O9WVM	1
11864	B00P2QCJP6	1
11865	B00P2QKNFO	1
11866	B00P2SL7H0	1
11867	B00P2SNIXG	1
11868	B00P2SR9CM	1
11869	B00P3U6SVM	1
11870	B00P45G1HW	1
