	user_id	item	type	unix_time	list_len
21	A3FPTGF6TRQGA6	B00008KTSP,0765300990,0843960523,0439513839,0439517796,0439309611,B000FA1UUE,0553587196,B000OEUUG6,0545074762,0553384082,0843956100,0007250878,0061584452,1611062381,146924277X,030799063X,0312266855,0316129089,B00004SVXA,0312205511,0976626616,B00004U3EQ,B004C3BRE4,B0050GWBTW,B0046O0FJW,B005DKHE92,0307730697,0006175015,B001QGFVXI,0385341407,0330521772,B000HAO6O4,0099462230,0553299514,1477809783,B007Z1ID5G,1479395226,0451458346,0439517621,0983911843,0982611935,0061689378,B007DCCOFW,B001D4FM3C,B007CDENFG,0345529006,1596439378,B000BXHOYQ,B002481FEQ,B0002XSXWW,B00DXG62SW,1497591376,B00EP1C3U0,B00C20NF7G,0316129070,1500323497,B000GPXP5Q,B005SG8EC2,1514876248,B018MRRKR8,0553111248,0765382164,1507587317,B00NHX58Z4,B000621T20,1979173540,0192831992,B017VJD4A0,1979172846,B00KNSIH3Q,0307473759,0525492127,076538888X,1548654698,1504757440,1511497122,1925711145	Video_Games,Books,Books,Books,Books,Books,Toys_and_Games,Books,Toys_and_Games,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Video_Games,Books,Books,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Books,Sports_and_Outdoors,Books,Books,Toys_and_Games,Books,Books,Books,Sports_and_Outdoors,Books,Books,Books,Books,Books,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Toys_and_Games,Books,Books,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Books,Books,Sports_and_Outdoors,Books,Books,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Books,Clothing_Shoes_and_Jewelry,Books,Books,Books,Sports_and_Outdoors,Sports_and_Outdoors,Books,Books,Sports_and_Outdoors,Books,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Books,Books,Books	1162598400,1197331200,1255132800,1255132800,1255132800,1255132800,1257292800,1265328000,1265328000,1265328000,1265328000,1265328000,1280793600,1280793600,1303516800,1306454400,1308182400,1311033600,1311033600,1311033600,1311033600,1311033600,1316131200,1327881600,1334188800,1334188800,1334188800,1338508800,1342310400,1344384000,1344643200,1353715200,1354838400,1362441600,1362441600,1367107200,1368662400,1368662400,1369785600,1371081600,1371081600,1371081600,1373760000,1377043200,1377993600,1388793600,1389571200,1389571200,1393459200,1393459200,1393459200,1397952000,1398297600,1398556800,1398556800,1398556800,1410393600,1435449600,1435449600,1439942400,1448668800,1464566400,1464566400,1465257600,1469232000,1470614400,1472515200,1472947200,1478390400,1479168000,1479513600,1479513600,1485388800,1491177600,1502755200,1508112000,1515542400,1518048000	78
22	ARA477QVM3OGR	B004ELBTBA,1440454418,B004S5QJUS,B004X0IAK0,1592336825,0834804417,155939370X,B00KJ1Q6C6,0861711092	Sports_and_Outdoors,Books,Video_Games,Toys_and_Games,Books,Books,Books,Clothing_Shoes_and_Jewelry,Books	1339286400,1386201600,1386201600,1386201600,1452729600,1460505600,1512432000,1513296000,1519776000	9
23	A2EXVLK0D3MC3R	B0074ZXLH8,B004WP0IHE,B007XVTR3K,B000CONAWE,B003P5WVT0,B001BXS0ZM,B004Q7AB4I,B008VFXO72,B0041Q9YTC,B003WLWUA2,B00BNQEVWS,1574864025,B001C0CHH6,B0023ASUTI,B00KNTULU2,B00O1MIM7G,B0052QP3JK,B00MOF2Z3E,B00S26TKAK,B00DPEOFJA,B001V9LULC,B00U2SABUE,0312502192,B00NPYBPC0,B00HAZSBIG,B012TY3DYY,B00D64A1SS	Video_Games,Clothing_Shoes_and_Jewelry,Video_Games,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Toys_and_Games,Books,Sports_and_Outdoors,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Sports_and_Outdoors,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors	1415404800,1415404800,1415404800,1415404800,1415404800,1415404800,1415404800,1415404800,1415404800,1415404800,1419897600,1419897600,1419897600,1422489600,1423353600,1425427200,1425427200,1442880000,1442880000,1442880000,1442880000,1442880000,1442880000,1442880000,1442880000,1489363200,1524268800	27
24	A2K19AYX4M6E59	B001UEQJXC,B000V6R3XU,B004CXE7N2,B00163LW7K,B00163LW7K,B001E7S5BO,B001E7MMNG,B004CDBP9G,B000035XJM,1561637688,1561639257,B00M26BP36,B0100WOBA2,098024983X,B015HQYDJU,B0094AZK5M,B000HJT0Q4,B005LUKL6C,B005MT843Y,B010OU2DGE,B001GUQXY0,B01GOB77F4,B0071RNGCO	Toys_and_Games,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Video_Games,Video_Games,Sports_and_Outdoors,Video_Games,Video_Games,Video_Games,Books,Books,Video_Games,Toys_and_Games,Books,Toys_and_Games,Sports_and_Outdoors,Sports_and_Outdoors,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Sports_and_Outdoors	1262649600,1298937600,1299369600,1310515200,1310515200,1312156800,1314057600,1324857600,1344729600,1403481600,1418515200,1438387200,1438387200,1438387200,1438732800,1453075200,1453075200,1487289600,1487289600,1487289600,1487289600,1487289600,1524268800	23
25	AMZQ30MWGWBRT	0314144552,0961577665,B00AEISSHA,0141354224,B0002PQ7Z0,B000U92L8A,0810993775,0201696959,0961577622,B001U005B8,0873067630,0944070558,1931549206	Books,Books,Toys_and_Games,Books,Clothing_Shoes_and_Jewelry,Video_Games,Books,Books,Books,Sports_and_Outdoors,Books,Books,Books	1424995200,1424995200,1424995200,1424995200,1424995200,1424995200,1424995200,1424995200,1424995200,1424995200,1494547200,1494547200,1494547200	13
26	A3MBRHDP99B1SJ	B009RTGBIA,B001E6IQP0,B007XVYSYI,B00001ZWV7,B005XVCUMM,B00CMNX2IU,B00857SRSW,B000BN8Y8G,B004UUHJKA,B00APVXSM6,0800788036,B00JRGVEG2,B00NCA8OLW,B00AITWQXC,B00PX699I0,0061042579,B00GSPFDX0,B003IBLJ7Q,B007782QHI,B005AQB1W0,B00ITOAYOQ,B00AW5YFQ8,B016APQDCM,B00KK1JRD0,B0067OXHI0,B00ITOAYZK,B00ITOAYV4,B00A8E31JK,B00U7EXD0I,B00U8L4ZLG,0761166521,B00971HQ6Y,1604187743,B00083HOXA,1516975448,1426310498,B001BWY5C0,0761166602,1603208429,1420659421,B00P558084,B0042ET8S0,B00TY41IO0,B00V5Y9PXI,B00ARQW0NM,B00DVIF9JA,1493630237,141972486X,0545746183,0545829070,0545348420,0545307716,0618062653,1493527487,0545253071,B00WU8KCUS,0545556236,B001817CL0,1493625012,0545253071,B001817CL0,0141379022,0141354224,1338032917,0141331976,0141348623,0545393515,0545656044,0545556252,0545746159,054568174X,B00NOMB8PM,B013Q5HVW0,B00WG5HDNY,B01483EHG2,B0009GCSCS,B015DJH0OQ,B00B5WDMIE,B00HYE9YLG,B012MZ48PS	Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Books,Toys_and_Games,Video_Games,Toys_and_Games,Toys_and_Games,Books,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Sports_and_Outdoors,Toys_and_Games,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors,Toys_and_Games,Toys_and_Games,Books,Toys_and_Games,Books,Toys_and_Games,Books,Books,Toys_and_Games,Books,Books,Books,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Books,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Books,Sports_and_Outdoors,Books,Books,Sports_and_Outdoors,Books,Books,Books,Books,Books,Books,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Video_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry	1388188800,1388188800,1388188800,1388188800,1388188800,1388188800,1388448000,1388448000,1414195200,1435449600,1447977600,1447977600,1447977600,1447977600,1447977600,1447977600,1447977600,1447977600,1477958400,1477958400,1477958400,1477958400,1477958400,1477958400,1477958400,1477958400,1477958400,1477958400,1477958400,1480809600,1483660800,1483660800,1483660800,1483660800,1483660800,1483660800,1483660800,1483660800,1483660800,1483660800,1483660800,1483920000,1483920000,1483920000,1483920000,1494374400,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1494547200,1496966400,1500854400,1500854400,1500854400,1505433600,1505433600,1505433600,1515110400,1535155200	80
27	A1DEPMVI0NGXHB	B0019HZ9YA,B00BGD6LMG,B00KYN8CTY,0140277633,0307988708,B00D1GSYWG,0316245283,B00KYO4Q84,B001O2QW78	Toys_and_Games,Video_Games,Clothing_Shoes_and_Jewelry,Books,Books,Clothing_Shoes_and_Jewelry,Books,Sports_and_Outdoors,Toys_and_Games	1418169600,1418169600,1421107200,1430611200,1430611200,1430611200,1444003200,1444003200,1444003200	9
28	A863AIZW128Q8	B004Z7H1P6,B0007P9554,B000NV7L0I,B000ZL7EIU,B001949TKS,B000GCRWCG,1601439598,0761149120,B00169937K,B00146G706,B00146G706,0739440748,B00C6PWHB2,B000HVDEQO,B0050DWZBO,1561895008,B00840LAT8,B006HZX1P8,1604187859,0439425700,0439425700,B004Z7H2EQ,B017B19UL0,1433688670,B001SH1M1K,B00NHQFIN8,B01CQHWBEM,1631877909,1630221155,1630222275,1630222232,1630222259,1635011094,B00ZSJMPLU,1530627443,B00WHZ57LI,B01FU9T844,B01G6W1OXM,B00NHQFIRE,B00QXKN21U,B0064PJILM,1530608759,B017T57FJM,153324975X,B017B19PNS,153333949X,B000O3B78M,B01B5T9GQS	Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors,Sports_and_Outdoors,Books,Books,Books,Toys_and_Games,Toys_and_Games,Books,Toys_and_Games,Video_Games,Toys_and_Games,Books,Toys_and_Games,Toys_and_Games,Books,Books,Books,Toys_and_Games,Toys_and_Games,Books,Sports_and_Outdoors,Toys_and_Games,Clothing_Shoes_and_Jewelry,Books,Books,Books,Books,Books,Books,Toys_and_Games,Books,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Toys_and_Games,Books,Toys_and_Games,Books,Toys_and_Games,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry	1356825600,1356825600,1356825600,1356825600,1363305600,1363305600,1363305600,1363305600,1386288000,1405555200,1405555200,1407715200,1407715200,1407715200,1407715200,1411689600,1411689600,1432252800,1453161600,1453161600,1453248000,1453248000,1458777600,1459641600,1459641600,1459641600,1459814400,1460419200,1460592000,1460592000,1460592000,1460592000,1460764800,1462752000,1466380800,1466553600,1467244800,1467763200,1468368000,1469664000,1474243200,1474243200,1474243200,1474243200,1474329600,1475971200,1491609600,1528761600	48
29	A1Y40LIEYNAJ5X	B00HA2QF6Y,B008JXY768,B00N7AE5Z6,B00KRK5CJC,B0017GVQKY,B0017GVQKY,B004EIMMF0,0606085475,B00W435C0Y,B004LXFDJK,B00SXEONTY,B014SKR9H4,B00VU4J8YY,B00TY40EKO,B00ZE360UW,B00KY1HZ2G,B00KRK5LQ6,B00NFIP3Z6,B00IWXYQP2,B00EDCGPZA	Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Books,Video_Games,Sports_and_Outdoors,Video_Games,Video_Games,Video_Games,Toys_and_Games,Video_Games,Video_Games,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry	1406246400,1417219200,1427587200,1427587200,1447372800,1447372800,1447372800,1451347200,1451347200,1451347200,1451347200,1451347200,1451952000,1451952000,1451952000,1451952000,1451952000,1451952000,1451952000,1451952000	20
30	AC2LDCV7WJRV6	B000LFJNG6,B000HFCLZU,0525426876,0763644765,B00H9RZDRM,B01D34PPXG,B016KXJXXU	Video_Games,Toys_and_Games,Books,Books,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry	1195344000,1226793600,1233100800,1406937600,1431388800,1483228800,1483228800	7
31	AOZR5HGP630KG	B000ZK9QD2,B000ZK9QD2,0312363362,B000FQ2D5E,B0014UGK8G,B000JLIXIG,B0014UGK8G,B000WS97QI,B000WS97QI,B0012N3T3Y,B001JKTC9A,B0012N3T3Y,B00275R2ES,B000FDAIHW,B000UU3SVI,B00D5YPN5K,B0001YRCVK,B006SRT5QY,B003LCL3R8,B003ZSP0WW,B00DJ4KETG,B000WG65NI,B000WG65NI,B00004TJE5,B00JXCK6PK,B01BG9ZDXW,151074228X	Video_Games,Video_Games,Books,Video_Games,Video_Games,Video_Games,Video_Games,Video_Games,Video_Games,Video_Games,Video_Games,Video_Games,Sports_and_Outdoors,Toys_and_Games,Video_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Sports_and_Outdoors,Sports_and_Outdoors,Books	1226361600,1226361600,1228867200,1263859200,1264032000,1264032000,1264032000,1264204800,1264204800,1267056000,1267056000,1267056000,1329523200,1341792000,1359590400,1380931200,1380931200,1385164800,1386633600,1387929600,1428451200,1477094400,1477094400,1521590400,1522540800,1522540800,1533254400	27
32	A293M7OZICBKYN	0615788661,0982624271,1887089462,B00DDBUVD4,B00P88M3OK,B00QGDV8W4,B00KTNSKZU,B000095ZH2,B003LAGB2W,0934674280,B00MU1YENG,0316132942,031623480X,014752640X,B0074CFR28,0738215570,0007247095,0140181547,B000QREBSO,0329258400,B00KHZGMZ0,0439139600	Books,Books,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Video_Games,Video_Games,Sports_and_Outdoors,Books,Video_Games,Books,Books,Books,Sports_and_Outdoors,Books,Books,Books,Sports_and_Outdoors,Books,Toys_and_Games,Books	1367193600,1367193600,1414108800,1421020800,1433721600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600,1475193600	22
33	A1CUEL0CED9X35	B0114O7J1S,B00U8L4LUQ,B00U3SSXWG,B014JP0SSU,B00HUFXZG4,B005THAX6K,B000O58V5C,1118465946,B00JX3EWJA,1616201223,B001BTD8BM,B000PKJZAG,B000HKP86O,B00ICN53FE,B00GMXOS0M,1441306129,B0010Y9TPW,0767908155,0762454873,B00VJZLU22,0470559640,B000PGCEEO,144131010X,B00AMQPVFQ,0764524984,0892969989,B001OF0I9S	Sports_and_Outdoors,Toys_and_Games,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors,Video_Games,Toys_and_Games,Books,Sports_and_Outdoors,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Video_Games,Toys_and_Games,Sports_and_Outdoors,Books,Toys_and_Games,Books,Books,Sports_and_Outdoors,Books,Sports_and_Outdoors,Books,Toys_and_Games,Books,Books,Sports_and_Outdoors	1450051200,1450051200,1450051200,1450051200,1450310400,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600,1455753600	27
34	A20XCXWB5J9EJA	0768432782,0130953075,0399148833,0446532002,0310235324,0785269991,0446578223,159441730X,1560432772,B0015KSJHA,0131715100,0120000156,B001IF10SM,B00499CVB4,B0019VP81A,B0044UHJ4W,B000MDOYZW,B004TT6RD2,B005ODK88M,B00DWXV1BE,B00HVIT5V4,B00IMPLOK0,B00S7L7GZ6,B00VHJNGAO,0756697999,B00UIC57VC	Books,Books,Books,Books,Books,Books,Books,Books,Books,Toys_and_Games,Books,Books,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors,Video_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry	1025481600,1059955200,1059955200,1059955200,1059955200,1059955200,1104105600,1248739200,1248998400,1248998400,1249430400,1252713600,1321574400,1322092800,1322524800,1323302400,1325376000,1402358400,1402358400,1402358400,1402358400,1421884800,1453334400,1453334400,1466640000,1501718400	26
